customer_id,total_revenue,order_count,avg_order_value,total_quantity,avg_shipping_days
3714,219.9400024,2,109.9700012,4,6.0
3717,1509.84003832,9,167.76000425777778,12,2.5555555555555554
3720,599.9700164999999,2,299.98500824999996,2,2.0
3721,839.93001556,5,167.986003112,14,3.2
3730,1677.67002482,9,186.40778053555556,22,4.0
3734,199.9900055,1,199.9900055,1,5.0
3735,1109.830017,5,221.9660034,18,2.0
3737,569.8899993,3,189.9633331,11,4.0
3739,399.980011,1,399.980011,1,6.0
3744,799.92002108,3,266.64000702666664,4,3.0
3746,889.91001508,4,222.47750377,9,2.0
3753,899.95001986,4,224.987504965,5,6.0
3754,1979.57001878,9,219.9522243088889,30,3.7777777777777777
3761,579.9499969999999,3,193.31666566666664,6,6.0
3762,669.9299927,3,223.30999756666665,10,0.0
3763,869.93000796,5,173.986001592,7,2.0
3766,629.81000136,4,157.45250034,12,2.0
3768,609.8900069599999,4,152.47250173999998,12,5.0
3772,847.85002136,5,169.570004272,17,3.0
3781,829.93001174,5,165.986002348,9,6.0
3783,349.95000838,3,116.65000279333333,6,4.0
3786,175.96000294,2,87.98000147,4,2.0
3790,529.9400177,3,176.64667256666667,8,0.0
3791,354.9400024,2,177.4700012,6,2.0
3794,1434.9000245,6,239.15000408333333,11,3.5
3796,1099.9200286999999,4,274.98000717499997,11,3.0
3800,1934.8700409,9,214.98556010000001,23,2.111111111111111
3807,1419.89004522,7,202.84143503142857,7,3.2857142857142856
3809,250.0,1,250.0,5,3.0
3811,179.9700012,1,179.9700012,3,6.0
3812,369.9500122,2,184.9750061,5,5.0
3813,1509.8700562,7,215.6957223142857,11,2.857142857142857
3815,60.0,1,60.0,2,5.0
3818,424.91000362,4,106.227500905,8,4.0
3825,869.9200287,4,217.480007175,7,4.0
3826,1389.8600388,9,154.4288932,19,2.3333333333333335
3828,1129.86002356,5,225.972004712,8,2.0
3831,979.86001964,5,195.972003928,9,3.0
3832,399.980011,1,399.980011,1,3.0
3833,1739.7500304999999,9,193.30555894444444,26,4.222222222222222
3835,919.8300171000001,4,229.95750427500002,12,6.0
3836,774.89002608,5,154.97800521599999,14,2.0
3840,559.9600181799999,3,186.6533393933333,3,3.3333333333333335
3846,139.97999954,2,69.98999977,4,3.0
3848,149.9400024,1,149.9400024,3,6.0
3855,859.8900299,3,286.63000996666665,10,2.0
3862,779.90001678,4,194.975004195,13,2.0
3864,49.97999954,1,49.97999954,1,3.0
3866,200.0,1,200.0,4,0.0
3868,1889.78003314,9,209.97555923777776,19,1.1111111111111112
3869,699.9000244,3,233.30000813333334,10,5.0
3871,1489.8200378000001,5,297.96400756,14,3.0
3873,949.9200249,5,189.98400498,6,6.0
3874,1419.88003546,5,283.97600709200003,10,2.0
3876,659.960022,4,164.9900055,4,5.5
3878,829.9099960599999,5,165.98199921199998,9,6.0
3882,879.8700104,4,219.9675026,12,4.5
3890,1469.89001844,7,209.98428834857143,21,2.0
3900,399.9900055,2,199.99500275,5,6.0
3905,439.9200096,4,109.9800024,7,3.0
3906,24.98999977,1,24.98999977,1,2.0
3908,1079.8800354,5,215.97600708,7,6.0
3912,239.9600067,1,239.9600067,4,5.0
3914,174.9499969,1,174.9499969,5,2.0
3917,919.92002488,4,229.98000622,6,4.0
3919,389.93000408,3,129.97666802666666,7,5.0
3925,699.9500122,3,233.31667073333332,13,3.3333333333333335
3929,479.980011,4,119.99500275,5,4.0
3937,879.9300232,4,219.9825058,6,2.25
3938,779.9300232,3,259.97667440000004,5,2.0
3947,697.82999798,4,174.457499495,12,3.0
3954,3389.62003336,15,225.97466889066666,36,3.933333333333333
3955,539.87000664,4,134.96750166,9,0.0
3956,99.95999908,1,99.95999908,2,2.0
3957,1849.78004456,10,184.978004456,25,5.0
3959,629.8800049,4,157.470001225,8,5.0
3964,429.9400101,3,143.3133367,9,2.0
3966,691.9100113,3,230.6366704333333,8,2.0
3967,154.98000527,2,77.490002635,2,2.0
3977,1724.76002505,9,191.64000278333333,24,3.0
3978,629.92000576,4,157.48000144,8,2.0
3986,1669.88005454,8,208.7350068175,9,3.75
3988,59.99000168,1,59.99000168,1,2.0
3993,44.97000122,1,44.97000122,3,5.0
3995,1059.89001844,7,151.41285977714284,13,5.428571428571429
3997,674.9000168,4,168.7250042,9,5.0
4000,859.8100128,5,171.96200256,12,5.0
4004,739.8700065,5,147.9740013,13,5.4
4005,324.8699951,2,162.43499755,9,3.0
4007,1109.850029,5,221.9700058,15,5.6
4009,209.93000408,2,104.96500204,4,4.0
4010,239.9600067,1,239.9600067,4,2.0
4012,679.85001752,5,135.970003504,14,6.0
4014,1294.81003572,7,184.9728622457143,23,3.142857142857143
4015,357.9500046,3,119.3166682,7,3.0
4017,329.91000743999996,3,109.97000247999999,5,2.0
4022,1439.8100128,5,287.96200256000003,19,6.0
4023,1071.84003647,6,178.64000607833336,16,4.0
4027,399.9900055,2,199.99500275,5,6.0
4030,309.9600067,2,154.98000335,4,5.0
4036,599.9700164999999,2,299.98500824999996,2,3.0
4038,119.9800034,1,119.9800034,2,4.0
4039,1629.68002322,9,181.07555813555555,29,2.0
4040,1264.9000397,5,252.98000794,7,1.0
4041,249.97000504,2,124.98500252,2,2.0
4043,1404.8900147,5,280.97800294,13,2.0
4046,119.9800034,1,119.9800034,2,3.0
4048,879.9500122,3,293.3166707333333,8,3.0
4050,609.92000958,4,152.480002395,8,2.0
4054,929.85002904,5,185.970005808,14,2.0
4055,954.8900146,4,238.72250365,13,2.0
4057,769.89001465,4,192.4725036625,10,1.0
4058,559.960022,3,186.65334066666665,3,2.0
4060,24.98999977,1,24.98999977,1,4.0
4066,250.0,3,83.33333333333333,5,4.0
4067,899.9400025,3,299.98000083333335,7,3.0
4070,379.96001436,2,189.98000718,3,5.0
4072,949.88999176,5,189.97799835200001,14,4.6
4077,469.86000062000005,4,117.46500015500001,9,3.0
4083,299.93001174,3,99.97667058,7,5.0
4085,1199.91001894,5,239.98200378800001,9,2.0
4087,249.8999939,1,249.8999939,5,4.0
4088,379.9600067,2,189.98000335,4,6.0
4090,479.9300079,3,159.9766693,9,2.0
4091,999.9400177,5,199.98800354,7,4.0
4096,349.9900055,2,174.99500275,4,6.0
4101,1229.9000397,4,307.475009925,8,3.0
4102,979.9300232,5,195.98600464,8,3.0
4103,649.9500122,3,216.65000406666664,5,6.0
4106,449.980011,2,224.9900055,4,3.0
4109,2549.7500457,11,231.7954587,34,3.272727272727273
4116,1099.89004138,6,183.31500689666666,10,5.0
4117,439.92001724,3,146.64000574666667,8,4.0
4119,50.0,1,50.0,1,1.0
4120,1319.8300246600002,5,263.96600493200003,16,6.0
4122,639.97001268,3,213.32333756,6,2.0
4133,250.0,1,250.0,5,2.0
4137,379.95000458,4,94.987501145,6,3.0
4140,409.84999466,3,136.61666488666665,8,0.0
4145,29.98999977,1,29.98999977,1,3.0
4149,1499.8900299,4,374.972507475,9,5.0
4150,1299.910019,4,324.97750475,7,2.0
4152,199.9799957,1,199.9799957,2,5.0
4153,1884.82005129,12,157.0683376075,18,5.666666666666667
4156,247.90999988000002,2,123.95499994000001,5,3.0
4157,969.9000244,5,193.98000488,11,2.0
4159,119.9700012,1,119.9700012,3,6.0
4161,199.9900055,1,199.9900055,1,4.0
4164,919.90002824,5,183.980005648,12,6.0
4170,100.0,1,100.0,2,6.0
4172,199.9900055,1,199.9900055,1,5.0
4175,119.9800034,1,119.9800034,2,5.0
4177,239.9600067,1,239.9600067,4,0.0
4183,1489.9300385,7,212.84714835714286,13,3.0
4187,929.930008,3,309.97666933333335,6,6.0
4190,1179.9500275,4,294.987506875,8,5.25
4193,2319.76002512,10,231.976002512,28,1.4
4195,1789.82006076,9,198.86889564,16,3.5555555555555554
4196,99.95999908,1,99.95999908,4,5.0
4198,429.90000148,4,107.47500037,8,3.0
4199,749.9700164999999,5,149.99400329999997,9,2.0
4200,1189.7700195,9,132.19666883333332,22,2.0
4208,739.9400177,3,246.64667256666667,9,2.0
4213,1789.7900543,6,298.29834238333336,15,3.0
4215,899.8800201,4,224.970005025,11,5.0
4217,519.9600144,2,259.9800072,3,2.0
4219,1859.8500367,9,206.65000407777777,22,3.3333333333333335
4221,1459.87001808,8,182.48375226,13,2.875
4224,1569.84003448,9,174.42667049777776,15,3.6666666666666665
4228,1719.81003954,7,245.68714850571428,17,2.0
4229,2789.64004894,12,232.47000407833332,34,5.333333333333333
4233,1189.85002514,6,198.30833752333334,16,4.666666666666667
4235,929.8100128,4,232.4525032,10,2.0
4239,299.9500122,1,299.9500122,5,2.0
4242,249.9199982,2,124.9599991,5,4.0
4244,739.9400177,4,184.985004425,8,2.0
4245,479.96001054,4,119.990002635,5,4.0
4248,100.0,1,100.0,2,2.0
4252,1059.90003208,5,211.980006416,6,4.0
4258,889.9100341999999,4,222.47750854999998,7,4.0
4264,319.93000026,3,106.64333341999999,7,4.0
4265,129.9900055,1,129.9900055,1,5.0
4267,459.97001267999997,2,229.98500633999998,2,3.0
4269,1009.9300270399999,5,201.98600540799998,6,6.0
4272,126.93999862999999,2,63.469999314999995,6,5.0
4276,769.8900222999999,4,192.47250557499999,7,2.0
4278,599.85000616,5,119.970001232,10,5.0
4282,549.85001368,3,183.2833378933333,10,4.0
4292,1119.8800201,5,223.97600401999998,11,4.0
4295,1689.8000411799999,9,187.7555601311111,20,3.3333333333333335
4298,1579.8100129,5,315.96200258,12,5.0
4300,299.9700012,1,299.9700012,3,1.0
4301,459.95001221999996,2,229.97500610999998,4,6.0
4303,1049.8100127999999,4,262.45250319999997,13,3.0
4308,1439.9000397,5,287.98000794,8,6.0
4316,1511.84001542,10,151.184001542,25,3.5
4318,79.98000336,1,79.98000336,2,3.0
4324,1019.89002613,6,169.98167102166667,10,3.6666666666666665
4332,619.92002106,3,206.64000701999998,7,3.3333333333333335
4336,1109.79001236,7,158.54143033714286,23,5.0
4339,855.93002322,5,171.18600464399998,10,2.0
4341,669.82999418,4,167.457498545,14,3.0
4345,519.9600144,2,259.9800072,3,4.0
4349,229.95000457999998,2,114.97500228999999,3,0.0
4353,179.9700012,1,179.9700012,3,2.0
4359,1465.84004594,7,209.40572084857143,19,3.142857142857143
4362,1959.8600311999999,9,217.76222568888886,21,2.6666666666666665
4364,239.99000168,2,119.99500084,5,2.0
4367,689.88000108,4,172.47000027,12,6.0
4377,999.9100341999999,3,333.3033447333333,7,5.0
4379,671.76000208,4,167.94000052,16,2.0
4383,329.980011,2,164.9900055,2,6.0
4388,869.89002608,5,173.97800521599999,11,3.2
4390,100.0,1,100.0,2,4.0
4391,249.97999954,2,124.98999977,5,3.0
4394,809.9000244,4,202.4750061,10,2.0
4396,679.95001986,3,226.65000662,4,4.0
4398,59.99000168,1,59.99000168,1,3.0
4402,701.84001345,5,140.36800269,10,6.0
4403,609.9200134,4,152.48000335,9,6.0
4407,1029.9300232,5,205.98600464,7,2.0
4411,129.9900055,1,129.9900055,1,6.0
4413,1649.7900086,5,329.95800171999997,17,1.0
4416,969.8800278,4,242.47000695,7,0.0
4417,1359.8900375599999,7,194.27000536571427,10,4.428571428571429
4419,474.93000795,2,237.465003975,6,2.0
4424,31.98999977,1,31.98999977,1,5.0
4426,749.8500061,2,374.92500305,10,2.0
4427,713.89001082,4,178.472502705,14,3.0
4429,963.81000896,7,137.68714413714287,21,5.428571428571429
4434,1181.86003112,6,196.97667185333333,12,5.333333333333333
4437,649.980011,2,324.9900055,6,5.0
4439,549.9600067,4,137.490001675,10,2.0
4449,259.96000481,3,86.65333493666667,6,6.0
4452,1199.8000335,6,199.96667225,13,3.6666666666666665
4454,2519.6000443,12,209.96667035833332,27,3.1666666666666665
4456,1934.76003262,8,241.8450040775,25,5.375
4460,100.0,1,100.0,2,5.0
4461,799.88002394,5,159.976004788,8,0.0
4464,709.9000205799999,4,177.47500514499998,6,4.0
4468,529.9700164999999,2,264.98500824999996,2,2.0
4470,1409.7600098,7,201.39428711428573,19,2.0
4471,999.960022,3,333.3200073333333,6,6.0
4476,1329.88002778,5,265.976005556,8,2.0
4477,2257.76003638,11,205.25091239818184,22,3.5454545454545454
4478,965.82000927,6,160.970001545,15,4.166666666666667
4484,299.93999478,2,149.96999739,4,6.0
4487,1789.78004848,9,198.8644498311111,17,4.222222222222222
4489,439.86000051999997,4,109.96500012999999,10,3.0
4491,1699.94002536,7,242.84857505142855,16,1.2857142857142858
4492,999.89002614,5,199.978005228,10,3.0
4494,1139.9200286999999,7,162.84571838571426,11,4.285714285714286
4496,50.0,1,50.0,1,5.0
4498,399.9599915,1,399.9599915,4,5.0
4501,1799.84003455,8,224.98000431875,18,4.0
4503,1219.8400268,6,203.30667113333334,16,2.6666666666666665
4505,1129.81001664,5,225.96200332799998,13,5.0
4507,839.8600159,5,167.97200318,10,5.0
4510,1279.8700104,5,255.97400208,17,2.0
4512,1381.83002468,8,172.728753085,17,4.625
4514,2259.730053,10,225.9730053,22,3.0
4522,919.9000244,4,229.9750061,9,4.0
4524,549.980011,2,274.9900055,6,4.0
4529,339.97999954,3,113.32666651333334,8,4.0
4530,1159.8300323,6,193.30500538333334,16,4.0
4535,879.9000244,4,219.9750061,10,4.0
4539,999.88002016,4,249.97000504,6,2.0
4540,1619.88003158,7,231.41143308285714,13,2.2857142857142856
4542,839.9300232,4,209.9825058,6,5.0
4547,1053.86002728,5,210.772005456,9,5.0
4548,399.980011,1,399.980011,1,5.0
4556,140.0,1,140.0,2,4.0
4559,791.85001368,4,197.96250342,12,6.0
4564,329.980011,2,164.9900055,2,6.0
4570,199.9800034,3,66.66000113333332,4,3.3333333333333335
4573,199.9900055,1,199.9900055,1,6.0
4575,369.91000366000003,3,123.30333455333334,6,4.0
4577,699.9200134,3,233.30667113333334,9,4.0
4580,1279.8400268999999,5,255.96800537999997,9,5.0
4582,693.91001128,5,138.782002256,10,6.0
4583,299.9500122,1,299.9500122,5,4.0
4588,1369.93003468,6,228.32167244666667,9,3.5
4590,1807.8400345,8,225.9800043125,30,3.5
4592,100.0,1,100.0,2,3.0
4595,129.9900055,1,129.9900055,1,2.0
4596,499.9400177,2,249.97000885,6,5.0
4602,1229.85003662,6,204.97500610333336,16,4.5
4604,869.8700179800001,5,173.97400359600002,10,2.0
4609,1009.8700103000001,5,201.97400206000003,15,6.0
4610,1129.8800354,5,225.97600708,11,4.0
4613,529.9000092,3,176.6333364,6,4.0
4615,539.92000578,3,179.97333526,7,5.0
4618,150.0,1,150.0,3,5.0
4619,399.980011,1,399.980011,1,3.0
4627,799.8500022000001,6,133.30833370000002,15,3.0
4628,534.9600067,3,178.32000223333333,8,2.0
4636,499.9700165,2,249.98500825,2,2.0
4637,349.92001342000003,3,116.64000447333335,8,5.0
4639,929.9500275,4,232.487506875,5,3.0
4643,799.960022,2,399.980011,2,2.0
4646,859.93002322,5,171.986004644,7,4.0
4650,399.980011,1,399.980011,1,1.0
4654,399.980011,1,399.980011,1,2.0
4657,959.940033,5,191.9880066,5,2.0
4658,194.95000462000002,2,97.47500231000001,5,4.0
4663,2349.57002264,10,234.95700226399998,32,4.8
4668,609.9400177,3,203.31333923333332,5,5.0
4674,1289.8700256,5,257.97400512,15,2.0
4677,1494.79003136,7,213.54143305142858,17,3.857142857142857
4678,2029.8900452,9,225.54333835555556,14,4.888888888888889
4680,599.9700164999999,2,299.98500824999996,2,5.0
4681,1479.8600464,7,211.40857805714288,16,2.7142857142857144
4683,149.9400024,1,149.9400024,3,3.0
4684,1694.86003494,12,141.238336245,22,4.5
4689,889.94002918,4,222.485007295,4,4.25
4690,425.92000962,4,106.480002405,8,4.0
4691,889.92000968,4,222.48000242,7,2.5
4693,599.9300232,2,299.9650116,6,3.0
4700,1899.8600464,6,316.64334106666666,18,4.0
4702,399.980011,1,399.980011,1,2.0
4707,1087.84003832,7,155.40571976,15,4.285714285714286
4713,1095.75000766,5,219.15000153199998,14,4.0
4719,654.8800125,7,93.5542875,11,4.142857142857143
4725,474.98000527,3,158.32666842333333,7,4.0
4729,259.980011,2,129.9900055,2,4.0
4733,1349.7700196,5,269.95400392,12,3.0
4734,909.91001126,5,181.982002252,9,5.0
4738,1359.93003468,5,271.986006936,6,4.0
4743,299.9700089,3,99.99000296666667,4,3.0
4746,200.0,1,200.0,4,5.0
4752,541.91999816,7,77.4171425942857,12,2.2857142857142856
4754,289.9500122,2,144.9750061,5,5.0
4760,169.9700012,2,84.9850006,4,1.0
4763,359.9600067,3,119.9866689,5,2.0
4765,274.95000075999997,3,91.65000025333332,7,2.0
4771,1054.8200226,6,175.8033371,12,4.0
4772,409.980011,3,136.66000366666665,5,4.0
4778,289.9500122,2,144.9750061,5,2.0
4780,150.0,1,150.0,3,2.0
4782,769.9600143600001,5,153.992002872,8,5.0
4785,599.9600067,2,299.98000335,3,3.0
4789,1057.76000408,8,132.22000051,26,4.0
4790,39.99000168,1,39.99000168,1,4.0
4791,199.9199982,1,199.9199982,4,2.0
4799,459.9700165,3,153.32333883333334,3,6.0
4807,1059.81000516,5,211.962001032,13,3.4
4808,899.8800354,3,299.9600118,11,2.0
4810,619.87001042,6,103.31166840333333,9,3.3333333333333335
4815,499.980011,2,249.9900055,3,6.0
4817,699.960022,3,233.32000733333334,3,5.0
4820,499.96001436,3,166.65333812,3,6.0
4823,429.9400177,2,214.97000885,6,6.0
4837,714.90002058,4,178.725005145,6,5.75
4842,809.9200134,5,161.98400268,12,2.2
4846,1649.6900254,10,164.96900254,20,2.2
4848,399.980011,1,399.980011,1,2.0
4854,399.98999786,3,133.32999928666666,7,4.0
4855,619.93000026,4,154.982500065,7,2.0
4860,869.8600083,5,173.97200166,11,6.0
4862,189.98000718,2,94.99000359,2,3.0
4866,491.87999726,4,122.969999315,10,3.5
4870,145.97000122,2,72.98500061,4,5.0
4874,1399.9300385,5,279.98600769999996,6,4.0
4877,259.9500084,3,86.6500028,4,5.0
4888,249.8999939,1,249.8999939,5,5.0
4891,1409.8600235000001,6,234.97667058333334,20,2.0
4892,609.8700104,4,152.4675026,13,2.0
4894,1259.7200164800001,7,179.96000235428573,21,4.142857142857143
4898,879.83001328,5,175.966002656,12,0.0
4900,899.90000158,4,224.975000395,8,4.0
4901,1059.8600158,5,211.97200315999999,19,6.0
4903,1519.7800293,5,303.95600586,16,2.0
4908,1199.8900299,5,239.97800597999998,10,2.8
4909,279.97000886,2,139.98500443,3,6.0
4911,800.9300194,5,160.18600388,10,6.0
4913,269.92000201999997,3,89.97333400666666,6,5.0
4915,1699.7800445,6,283.29667408333336,14,5.5
4917,459.9900055,2,229.99500275,5,4.0
4918,1029.9200286999999,3,343.3066762333333,7,1.0
4922,459.9100189,2,229.95500945,9,2.0
4930,1839.7800293,8,229.9725036625,18,3.875
4931,1104.85001368,5,220.97000273600003,12,6.0
4935,161.98000527,2,80.990002635,2,2.0
4938,599.9300232,2,299.9650116,6,5.0
4940,769.9100037000001,3,256.6366679,9,5.0
4941,1099.9100342,3,366.63667806666666,7,2.0
4945,649.92999648,5,129.985999296,12,4.0
4950,127.9599991,1,127.9599991,4,3.0
4952,507.94001197,3,169.31333732333334,5,5.0
4957,399.980011,1,399.980011,1,0.0
4960,169.9800034,2,84.9900017,3,6.0
4963,774.960022,4,193.7400055,6,3.0
4968,239.9600067,1,239.9600067,4,6.0
4974,509.8800048,3,169.9600016,9,3.0
4976,624.91999812,4,156.22999953,9,5.5
4978,250.0,1,250.0,5,2.0
4980,1534.8100223699998,8,191.85125279624998,17,5.0
4982,379.980011,3,126.66000366666667,3,6.0
4986,1079.92003636,5,215.984007272,6,5.0
4990,859.8900146000001,4,214.97250365000002,11,1.0
4991,309.980011,3,103.32667033333333,3,6.0
4993,579.9100189,3,193.3033396333333,5,4.0
4995,1099.8700256,6,183.31167093333332,14,3.0
4996,679.94001776,5,135.988003552,6,2.0
5002,579.9400138799999,3,193.31333795999998,5,6.0
5004,1229.84003448,5,245.968006896,14,2.0
5010,150.0,1,150.0,3,5.0
5013,250.0,1,250.0,5,2.0
5018,409.9200134,3,136.64000446666668,5,6.0
5024,129.9900055,1,129.9900055,1,2.0
5026,1079.9500275,4,269.987506875,8,5.0
5028,3045.6100732,13,234.27769793846153,26,4.3076923076923075
5033,479.9500122,2,239.9750061,4,6.0
5035,1009.82000738,5,201.964001476,14,5.0
5037,799.8400115,4,199.960002875,10,2.0
5039,919.9000091,5,183.98000182,11,3.6
5043,1229.9400329999999,6,204.99000549999997,10,3.6666666666666665
5045,721.91001317,5,144.382002634,9,2.0
5050,483.84000016,4,120.96000004,10,6.0
5051,829.9500275,3,276.6500091666667,3,5.0
5052,549.92001348,4,137.48000337,6,6.0
5054,2029.77003486,13,156.1361565276923,26,3.4615384615384617
5056,179.9700012,1,179.9700012,3,2.0
5061,624.92002297,3,208.30667432333334,7,5.0
5064,839.81000908,5,167.962001816,12,4.0
5067,1159.93003468,4,289.98250867,4,2.0
5070,449.9600144,3,149.98667146666665,4,5.0
5072,399.980011,2,199.9900055,3,0.0
5075,63.97999954,1,63.97999954,2,2.0
5080,529.9700164999999,2,264.98500824999996,2,0.0
5083,239.9600067,1,239.9600067,4,4.0
5090,2434.70003715,16,152.168752321875,32,2.8125
5095,599.8899994,3,199.96333313333332,7,3.0
5097,719.9500198999999,3,239.98333996666665,4,5.0
5099,389.96000288,3,129.98666762666667,4,3.0
5100,359.9400024,2,179.9700012,6,3.0
5102,31.97999954,1,31.97999954,2,3.0
5103,479.9200058,3,159.97333526666668,8,6.0
5104,1149.9400329999999,4,287.48500824999996,4,6.0
5105,159.9600067,1,159.9600067,4,4.0
5107,1515.81002806,9,168.4233364511111,18,2.888888888888889
5111,359.96001054,4,89.990002635,4,4.0
5116,329.980011,2,164.9900055,2,5.0
5117,499.9700089,3,166.65666963333334,8,3.0
5127,499.9500122,1,499.9500122,5,2.0
5129,1109.9200211,7,158.5600030142857,12,2.5714285714285716
5131,929.960022,4,232.4900055,7,3.0
5133,479.9500122,2,239.9750061,4,6.0
5138,659.95000076,5,131.990000152,13,1.0
5139,1179.8700257,5,235.97400514,10,2.0
5140,273.9600067,2,136.98000335,4,2.0
5146,399.980011,1,399.980011,1,2.0
5152,1401.8600369,8,175.2325046125,12,4.25
5158,1559.770031,10,155.9770031,21,2.0
5168,2109.8200531,7,301.40286472857144,15,4.857142857142857
5173,629.8600043399999,5,125.97200086799998,12,6.0
5175,957.9300155999999,6,159.6550026,13,4.0
5177,519.9400138799999,3,173.31333795999998,5,4.0
5179,119.9800034,1,119.9800034,2,4.0
5181,195.0,1,195.0,3,2.0
5183,769.95002368,4,192.48750592,4,2.0
5185,829.89002614,5,165.978005228,10,2.0
5186,1529.7800293,5,305.95600586,15,6.0
5190,1789.85003278,10,178.985003278,21,6.0
5194,849.91002274,3,283.30334091333333,7,3.0
5196,1967.74004362,11,178.8854585109091,25,3.727272727272727
5198,1185.85001185,7,169.40714455000003,15,3.7142857142857144
5203,1134.710022,5,226.9420044,18,3.0
5206,549.95000838,3,183.31666945999999,10,3.0
5210,434.91001316999996,4,108.72750329249999,6,4.0
5213,979.87001802,6,163.31166967,12,5.666666666666667
5215,599.9700164999999,2,299.98500824999996,2,4.0
5217,1229.9400329999999,6,204.99000549999997,8,4.166666666666667
5223,1129.90003208,5,225.980006416,6,6.0
5225,1789.80004116,6,298.30000686,15,3.6666666666666665
5228,494.9000053,5,98.98000105999999,11,5.0
5230,1479.87001414,7,211.41000202,11,2.7142857142857144
5233,719.910019,4,179.97750475,8,2.0
5235,229.95000457999998,2,114.97500228999999,3,6.0
5237,1389.7900391,6,231.63167318333333,16,5.166666666666667
5241,879.9099960799999,4,219.97749901999998,12,5.0
5242,1119.9100342,4,279.97750855,6,2.0
5248,899.9100189000001,3,299.9700063,8,1.0
5249,759.92000208,4,189.98000052,8,6.0
5257,569.89001082,5,113.978002164,11,2.0
5265,199.9900055,1,199.9900055,1,4.0
5267,199.9900055,1,199.9900055,1,5.0
5268,799.8600006,4,199.96500015,14,5.0
5270,1719.80003171,8,214.97500396375,12,2.0
5271,1333.8500328,10,133.38500328,18,4.0
5272,809.92002498,5,161.984004996,7,2.8
5276,799.79001047,6,133.29833507833334,14,5.333333333333333
5278,379.91000746000003,3,126.63666915333334,7,2.0
5282,199.9900055,1,199.9900055,1,6.0
5289,899.9000092,3,299.96666973333333,10,2.0
5291,129.9900055,1,129.9900055,1,6.0
5294,599.9700012,3,199.99000039999999,7,3.0
5297,1129.86002348,5,225.97200469600003,16,4.0
5300,1779.8400421000001,7,254.26286315714287,14,3.4285714285714284
5302,179.9700012,1,179.9700012,3,5.0
5303,301.88999558,2,150.94499779,6,2.0
5305,399.980011,1,399.980011,1,2.0
5307,799.9199981,3,266.6399993666667,8,1.0
5311,529.9600067,3,176.65333556666667,4,5.0
5313,179.97000508,2,89.98500254,3,4.0
5314,299.980011,1,299.980011,1,4.0
5316,1129.7600175,6,188.29333625,14,0.5
5324,399.9199982,2,199.9599991,8,2.5
5326,459.93000789999996,3,153.3100026333333,7,2.0
5327,929.8800354,4,232.47000885,12,3.0
5331,1409.8500214,6,234.9750035666667,14,3.3333333333333335
5333,549.9199982,3,183.30666606666668,11,2.0
5336,404.9600067,3,134.9866689,5,0.0
5340,479.95000458,3,159.98333485999999,10,3.3333333333333335
5341,649.90001678,4,162.475004195,7,6.0
5348,769.9300233,4,192.482505825,6,2.0
5353,589.9500122,3,196.65000406666664,8,4.0
5356,879.9200211,5,175.98400422,8,4.0
5358,559.8700104,3,186.62333679999998,9,2.0
5359,459.8800049,3,153.29333496666666,10,6.0
5363,699.960022,3,233.32000733333334,3,2.6666666666666665
5368,889.87002562,5,177.974005124,11,5.0
5370,225.97000886,2,112.98500443,3,6.0
5372,899.93003086,4,224.982507715,5,5.25
5373,1159.88001258,6,193.31333543000002,10,0.6666666666666666
5377,1179.8099824,4,294.9524956,14,3.0
5381,1869.8300476,9,207.75889417777776,12,3.7777777777777777
5383,679.9400177,3,226.64667256666667,7,0.0
5395,999.9100341999999,3,333.3033447333333,7,6.0
5400,51.99000168,1,51.99000168,1,6.0
5403,449.9900055,2,224.99500275,6,6.0
5405,25.0,1,25.0,1,2.0
5406,379.95001226,4,94.987503065,7,2.0
5411,74.97000122,1,74.97000122,3,6.0
5413,959.9100189000001,4,239.97750472500002,8,2.25
5416,549.9200134,2,274.9600067,4,3.0
5424,1079.90002824,5,215.980005648,7,5.0
5426,677.8800125,4,169.470003125,10,2.0
5427,799.96001054,4,199.990002635,11,2.0
5432,809.86000818,4,202.465002045,11,3.0
5437,709.88001255,3,236.62667084999998,12,6.0
5439,509.82000347999997,4,127.45500086999999,11,3.0
5440,1309.8100128,5,261.96200256000003,19,3.0
5442,819.9000168,5,163.98000336,13,3.8
5445,399.980011,1,399.980011,1,2.0
5449,689.8399962999999,3,229.94666543333332,11,2.0
5452,399.980011,1,399.980011,1,2.0
5454,1489.80002214,5,297.960004428,19,2.0
5460,999.88002778,4,249.970006945,11,5.0
5462,2219.7100372,9,246.6344485777778,21,2.888888888888889
5465,1099.91002276,5,219.98200455199998,12,3.2
5469,599.9600067,2,299.98000335,3,6.0
5471,515.88999367,3,171.9633312233333,11,4.0
5485,1627.8500138,5,325.57000275999997,18,5.0
5493,619.9300079,4,154.982501975,11,2.0
5494,599.9700164999999,2,299.98500824999996,2,3.0
5497,959.9100341999999,4,239.97750854999998,8,3.0
5502,1959.80002978,9,217.75555886444442,20,4.0
5503,1029.78000636,5,205.956001272,17,5.0
5505,1249.7700043,5,249.95400086,13,2.0
5509,1539.87003708,7,219.98143386857143,12,4.714285714285714
5511,424.97001077,3,141.65667025666667,3,4.0
5512,999.9200135,3,333.30667116666666,6,0.0
5515,649.9900055,4,162.497501375,10,3.5
5520,1689.77003098,7,241.39571871142857,18,1.2857142857142858
5523,621.83998677,5,124.367997354,10,6.0
5524,959.8600311,3,319.9533437,14,2.0
